"default","student","balance","income"
"Yes","No",2075.32789240119,43817.4994165192
"No","No",96.8038990504192,31371.7260760776
"No","Yes",568.294950972513,13286.3504957018
"No","Yes",990.880561930152,21164.6639904912
"No","No",284.560972136525,45542.1738019605
"No","No",983.837340767148,28980.1020215873
"No","No",924.437340522378,40987.4861505338
"No","No",857.15319686911,31252.6513536423
"No","No",195.022335186118,44222.9787399682
"No","No",1046.00899599925,45573.3837714878
"No","Yes",933.350405092987,15557.6325634422
"No","No",0,43646.9117171667
"No","No",691.892090491284,32512.195389798
"No","Yes",1097.96962125845,16275.6836356714
"No","No",0,45374.9971794388
"No","Yes",402.909163047921,22752.3269494562
"No","No",1230.9031608653,44303.1979964794
"No","No",959.482038937641,31357.4463317624
"No","No",630.229125536699,46713.6304386072
"No","Yes",1353.49302986961,16727.6637244271
"No","Yes",603.575190027631,15477.3538789755
"No","No",830.250090634854,35377.8570634333
"No","No",858.179964537275,30892.7357962171
"No","No",380.173508308381,37395.718934378
"No","Yes",1005.81173310083,12112.6574158034
"No","No",1027.82530711925,33089.4672946505
"No","No",456.003327034018,29898.0050635925
"No","No",1043.09783017499,30516.2627004716
"No","No",586.968885382876,50317.6528901077
"No","No",271.942208218099,27790.0692786973
"No","No",419.729051721571,37444.5360607249
"No","Yes",597.112380190364,12660.8145668556
"No","No",342.957369597552,43688.5348603431
"No","No",728.278954840128,30028.180114333
"No","Yes",513.836763185943,9879.11522086725
"No","No",795.958609109475,22570.4833957793
"No","No",1.97669165657703,51672.3606746991
"No","No",1355.64121959561,36671.6598743079
"No","Yes",319.26267613224,24881.3856596421
"No","No",1719.16924073123,57866.0587647857
"No","Yes",1191.08557367385,20895.408187878
"No","No",984.43916305411,25294.8679947978
"No","No",947.795904132801,45284.2059483097
"No","No",949.038713528626,47760.4001660739
"No","Yes",219.728619473391,18401.9824159211
"No","No",1465.74393129421,25521.269892488
"No","Yes",645.338826892833,20122.2022949879
"No","Yes",856.564480509726,23199.9770243004
"No","Yes",912.832537265206,19467.9793084482
"No","Yes",774.347691273785,15147.4050875774
"No","Yes",1376.34002229257,17101.4277855388
"No","No",699.68038610832,50267.8498703097
"No","Yes",903.458650208612,17254.9607045282
"No","Yes",1150.54718578729,23705.9534246888
"No","No",751.338737032109,42736.4281010473
"No","No",556.077320959279,25371.2137682282
"No","No",751.392240487586,29875.0468943881
"No","No",425.986919625979,39772.7524115106
"No","No",297.680814254857,26586.5338259687
"No","No",507.246293687735,46106.2333111186
"No","No",865.697003766891,33541.0463795618
"No","Yes",1265.52737698449,14672.2561827333
"No","No",564.411306490337,39643.536293479
"No","No",621.041219289815,50804.6753093259
"No","No",1205.5906901595,25920.860620437
"No","No",1943.9323001153,24193.6089530073
"No","No",415.288751920261,35790.1308927711
"No","Yes",1169.42044435962,19879.2481698692
"No","No",685.636883981982,49260.6253734599
"No","No",781.919019378319,54925.5077888557
"No","No",651.37432949101,44648.6964111729
"No","No",490.251032848557,49222.4913819642
"No","No",976.289542388024,35909.438285819
"No","No",1476.8381231555,41154.8817495442
"No","No",752.948233887715,62329.1213278647
"No","No",511.605906978194,29914.1762585761
"No","Yes",1384.37213177951,21059.6048699065
"No","Yes",1031.6704462058,22440.6219784314
"No","Yes",1491.50749266748,23636.1648057493
"No","No",672.236354138002,46336.0582746324
"No","Yes",644.413563981559,23319.6491325713
"No","No",539.593429120106,9950.22944716287
"No","Yes",0,17648.3555520933
"No","No",919.812637213681,44316.3583269836
"No","No",1249.87279356488,50418.0445177431
"No","No",539.805316131412,35924.6100061739
"No","No",1162.11326015823,49255.1443250688
"No","No",944.450297862103,47463.3335845437
"No","No",0,29675.0403940132
"No","Yes",1440.52879490447,20882.0173151698
"No","Yes",1558.47191874284,17470.4766997472
"No","No",854.140622660478,52239.8002409183
"No","No",468.549457486006,53273.9190207264
"No","No",902.497409853233,56947.863738876
"No","No",897.285608502453,66547.9153478775
"No","Yes",422.189410133187,14366.5690535026
"No","No",194.575966814186,44543.7810045915
"No","Yes",487.51140380731,17713.5886677689
"No","No",1558.8604674365,42112.3133015424
"No","No",630.028950845409,43547.5421743949
"No","No",1056.65462971505,30711.8612088361
"No","No",1712.47003698299,40395.3463717659
"No","No",25.6029427284892,35464.2479757401
"No","No",1384.85057128336,40131.4938945229
"No","No",961.365708967295,42619.0777329367
"No","No",229.214973977971,68145.1337293181
"No","No",778.791564992489,53219.5273540955
"No","No",653.436222212024,41440.9285587421
"Yes","No",961.488850067884,27717.6149963238
"No","No",1084.4575635668,33080.9653776216
"No","Yes",869.667755818248,20285.2517778161
"No","No",818.334937015477,27390.8369123046
"No","No",416.861181771703,39672.5172956473
"No","No",250.835244898776,58139.0215907988
"No","No",0,48411.0768955359
"No","Yes",481.588375402497,19623.4605356064
"No","Yes",1506.91151259556,23375.6459315861
"No","No",1100.00893133463,34358.0746761477
"No","No",220.666752812166,64467.7333980933
"No","Yes",789.283587775891,20370.1737142088
"No","No",41.3591758437337,47351.8335386886
"No","No",382.962697242854,43645.9477878306
"No","No",567.91705140977,28875.5218052449
"No","No",244.509086414582,33751.2450670081
"No","Yes",815.341565034172,26064.3656179441
"No","No",529.072681274052,43914.6714302252
"No","No",736.418557671665,48660.1510831738
"No","Yes",0,17744.9299653708
"No","Yes",1260.34116519144,11696.677762784
"No","Yes",708.213553028619,12092.3144674758
"No","Yes",99.9976112314506,4376.81033732814
"No","No",1143.30818005697,48630.0338419905
"No","Yes",892.383860904144,17841.5226997873
"No","No",1250.0472445382,50883.7144156979
"No","No",415.655366739528,43389.6607477004
"No","Yes",1058.86738423105,16059.8327513806
"No","No",857.699664613559,43162.6736510032
"No","No",1429.76720500634,37255.911102443
"No","Yes",322.266857038367,19231.9390865947
"No","No",572.186729626896,35926.3762376315
"No","No",1438.75847303818,24061.6475966988
"No","Yes",1742.88693796721,20344.428006051
"No","No",325.267593810214,39431.5354092195
"No","No",1091.41855088011,43091.1568580348
"No","No",1252.40952932279,53237.103541455
"No","No",607.431269534736,34541.3020043844
"Yes","No",1258.76479390195,26331.3723972254
"No","No",1026.70270669984,33915.0488366579
"No","Yes",590.566232554882,9143.39643269774
"No","Yes",1218.1703464705,18918.3771488751
"No","No",260.618801935897,42125.1486747
"No","Yes",1498.07059121614,13274.6305622079
"No","No",909.946875783543,53430.8954262706
"No","Yes",1167.11058272521,18676.569773133
"No","No",923.685583086262,38403.0106218174
"No","Yes",1275.1970778934,15793.9091712164
"No","No",709.257519701069,23249.9369139183
"No","No",682.988012158536,41679.7597909339
"No","No",1355.961899173,25208.0488594895
"No","Yes",1815.88929401806,15490.0282669227
"No","No",698.291724729687,43876.1618752754
"No","No",189.129858226454,28827.2130879046
"No","No",1418.70284028208,35619.966731296
"No","No",670.422582334202,53666.1923387936
"No","No",206.016345165762,38550.3766690572
"No","No",1616.96212541135,47504.664497325
"No","No",995.529599688077,24126.6103607743
"No","No",591.036836257336,30834.7117877026
"No","No",1294.90323367953,52338.2214607824
"No","Yes",1259.37281261196,22361.0547379156
"No","Yes",1313.35267047883,17437.6158261673
"No","No",0,24461.8544604009
"No","Yes",769.479121723841,27515.5709281393
"No","Yes",571.577121800137,15325.0791014608
"No","No",756.087910765568,49163.2233042613
"No","No",183.428692215826,39020.2288570725
"No","No",1054.80558912853,52290.3406700021
"No","No",1386.20772607892,44536.4873031943
"No","No",596.187984922023,45929.4491787607
"No","Yes",1029.91697478065,16691.8032876491
"No","No",417.538455374446,31730.866601925
"No","No",1218.42139073093,40449.3117121187
"No","No",210.78078813108,46326.7611216619
"Yes","No",1178.15885831725,44437.2021385296
"No","No",997.625113692672,30670.9471528594
"No","No",637.902180966316,48425.7226516901
"No","No",0,54245.1197952075
"No","No",350.051851978195,48411.9866835366
"No","No",1517.91895836893,49400.1708378773
"No","No",190.641105320772,31463.4199838288
"No","No",971.583673643437,41278.4190266194
"No","Yes",925.39067815206,16427.5710095756
"No","No",1637.83992155682,34107.080564485
"No","No",224.592472478657,27246.0452995502
"No","No",255.117030975662,55980.074042527
"No","No",1201.0165477298,41585.8320478656
"No","No",1075.5701114884,51370.2097044905
"No","No",438.420240631268,29899.8221569397
"No","Yes",1246.4371783918,15756.7182461179
"No","Yes",1655.11286003131,17269.7989092957
"No","No",1063.81680159536,38457.2492873684
"No","No",1626.56379859686,43592.8405019296
"No","No",409.404019995777,48746.4343503696
"No","No",1018.67301772637,38421.8109111405
"No","Yes",1090.89188238703,20421.9577177004
"No","No",324.885413967638,36555.3997483081
"No","Yes",1085.15296585933,20054.8984973707
"No","Yes",869.772061046401,18724.4036763584
"No","Yes",608.840648304347,24523.8540972795
"No","Yes",1042.97256454135,9595.58757061018
"No","Yes",1276.66776193299,19073.1085231485
"No","No",928.094090319006,55894.6620242872
"No","No",1592.76390391801,35084.0931718366
"No","No",0,39653.9232059936
"No","No",340.999798019847,48058.3831830102
"No","No",81.5318651256417,40847.8113111642
"Yes","Yes",2145.60767410022,23516.1913448152
"No","No",654.416009758667,47244.7041815369
"No","Yes",1155.78057709463,15146.8964638526
"No","No",1745.31352843476,49090.1285571159
"No","No",534.784891919657,46138.4317949854
"No","No",584.837411673331,39553.1714989784
"No","No",1365.55685085965,38511.3198025482
"No","Yes",946.36714979165,12532.6575241334
"No","No",263.190295009475,34112.4719691253
"No","Yes",1090.92505943976,18935.8182197473
"No","No",835.189928006226,44678.8317508059
"No","No",1265.53598576055,35133.2172929742
"No","No",357.50662154887,66404.6831116793
"No","Yes",564.005440905646,16502.3373713175
"No","No",817.927709730839,59431.8391841725
"No","No",1366.27862101812,41192.462650331
"No","No",836.343137128427,34559.1584045926
"No","No",0,27367.7826593374
"No","Yes",780.227918143533,25228.7107258463
"No","No",995.877319235738,52860.5849428525
"No","No",0,22827.184490446
"No","No",554.344586281001,31028.9241956699
"No","No",1204.57884130054,39583.1205263355
"No","No",1053.3758785391,39612.6719417459
"No","No",821.498846966475,39318.4893922058
"No","Yes",470.912347174972,24074.3646500836
"No","Yes",1534.85373461482,21678.3509653313
"No","No",1177.97686676911,50811.7594557063
"No","Yes",1151.89951661119,15097.5123322887
"No","Yes",906.43906910328,24662.2907204924
"No","Yes",1513.54243669697,13246.3752793563
"No","No",740.885186560821,34196.067455362
"No","No",1176.4145117071,57318.7019687111
"No","No",208.295079052557,37295.8019809341
"No","Yes",375.30630481794,19342.158087761
"No","Yes",953.130545313744,18057.7864868779
"No","No",280.955900327091,37690.0334766458
"No","No",399.129471557993,38004.1049833837
"No","No",1229.85812166833,58399.4966673188
"No","No",1740.86410659557,46458.6061241292
"No","Yes",795.139553543434,24606.1542900494
"No","No",584.816776146095,47449.6242381957
"No","No",1140.74820920772,39017.0776173997
"No","No",1202.31672214754,49914.5220391356
"No","Yes",476.720465848488,10516.8697175559
"No","No",1059.87227059407,38698.6727333414
"No","No",1367.10860567106,36427.4297417666
"No","Yes",1604.77765926804,23999.760339155
"No","Yes",1055.68253715521,25109.5084708156
"No","No",367.611687180574,44046.0175141989
"No","Yes",0,18032.0737811624
"No","No",543.805741425591,31512.6105904963
"No","No",192.627462934508,38042.0183883803
"No","No",1184.83995305363,34527.6867960494
"No","Yes",1510.77723291864,19491.6940654638
"No","No",801.639909419777,37441.7921162931
"No","No",631.030835762073,44525.8899911047
"No","No",279.116875728491,30144.4325045929
"No","No",674.03256185589,54832.6657286731
"No","Yes",957.630204213306,15018.9136483864
"No","No",274.424220630795,31292.6274526086
"No","No",1044.44989668679,43374.0041002429
"No","No",319.807606999716,45202.6354001605
"No","Yes",429.222462997544,19442.0290889131
"No","No",835.585023630256,41032.3713069298
"No","No",2.78892034879289,54838.8055107672
"No","Yes",867.441644756525,16396.6823596118
"No","Yes",271.730925652373,14215.0928835875
"No","No",404.194652122229,41668.419578518
"No","No",1572.81110764373,18218.4743623389
"No","No",730.633559272148,42300.1468678425
"No","No",0,56610.2364993919
"No","No",1046.16855901415,46078.9823084735
"No","No",514.871773828457,50339.1917982163
"No","Yes",1181.58600890881,22142.0521488123
"No","No",0,45235.2908693099
"No","No",272.219927772865,47757.8244082396
"No","No",1175.12552612742,33284.2060671339
"No","No",812.889626440805,48563.7997585162
"No","No",571.041501274187,40389.4463334741
"No","Yes",1041.14735129673,12488.7319281208
"No","No",334.019494911054,40916.0332464492
"No","No",1402.60119405591,37273.593072847
"No","No",1569.8703239927,55938.7662199414
"No","Yes",1035.9661070392,30531.6131073667
"No","No",1376.11324068477,63073.4451350521
"No","Yes",668.642228957829,20240.9549635787
"No","No",0,36249.1749894424
"No","No",1112.65568371353,35159.2154610084
"No","No",718.579877417863,12571.6893560988
"No","No",641.550367704605,45574.4995780144
"Yes","Yes",2125.79220209824,19539.1486085893
"No","Yes",814.35410278798,17973.5091609266
"No","No",904.033628607277,18898.3113286727
"No","No",795.49732640836,25336.3268493182
"No","Yes",1753.59814404144,21130.9185850811
"No","No",284.395697403294,60840.8098445297
"No","Yes",1300.88969344098,14156.6456712982
"No","No",1237.84339138252,31880.1755862105
"No","No",563.466595350795,31151.1870860483
"No","Yes",6.72786973540246,21695.7027559026
"No","No",661.528186240096,58519.8597929747
"No","No",630.714844593192,53546.5706034489
"No","No",721.141686063012,40458.9542078904
"No","Yes",360.009160165101,18487.4332542325
"No","No",751.030985242178,45581.7188592217
"No","No",572.4682971281,52797.4293765822
"No","Yes",242.462988762061,23413.3595887971
"No","No",199.454789588577,57455.2101645723
"No","No",477.566817124151,16978.2711270042
"No","Yes",1184.72503438385,19797.7701544466
"No","Yes",604.758740181076,19369.3492279276
"No","No",384.331069368267,34232.0692319686
"No","No",1399.57356126492,23577.7645096764
"No","No",328.778147645303,48626.356737746
"No","No",271.059866110878,30465.3075728577
"No","Yes",145.002121469021,19927.0920983813
"No","Yes",344.154111624342,20439.6881075385
"No","No",985.75273950769,22829.5879790936
"No","Yes",1002.41924969378,17797.3437053801
"No","Yes",1004.84432345119,20249.2074251626
"No","No",483.415851611021,53873.5126536571
"No","No",1034.60116239922,41252.7283291139
"No","Yes",854.626200243518,16322.7225871478
"No","No",796.836729677501,29397.884089772
"No","No",535.696856517735,55828.0817743105
"No","Yes",1070.63926115023,14833.0291829764
"No","No",0,30524.7560124986
"No","No",1333.90120569319,23261.8465412135
"Yes","No",1114.83218093412,39776.9989569363
"No","Yes",793.248091585398,24314.682390475
"No","No",433.93529004808,26888.0873419002
"No","Yes",1004.27364640269,17069.5235700115
"No","Yes",1112.70118907868,20901.2137448942
"No","No",298.775139374477,33255.838852479
"No","No",796.846346195829,20078.7892262371
"No","Yes",969.397162515276,17686.5619959655
"No","No",1075.11834569501,47566.7840330557
"No","Yes",0,16451.9423947393
"No","Yes",44.6555662288123,26346.8119312976
"No","Yes",1000.74058586802,14689.4946797589
"No","No",1311.99931279821,26377.9739545637
